name,start,datetime,flacfile,tag_fly_housefly,tag_bee_wasp,tag_water,tag_wind,tag_motor_vehicle,tag_aircraft,tag_human_voice,Group_buzz,Group_geophony,Group_anthropophony,dB
SMA02943-D02_20240331_131807.wav,120.0,20240331_132007,20240331_132007.flac,0.0016907436,0.003216406,0.0018528353,0.012995475,0.011445326,0.0050895247,0.1522038,0.003216406,0.012995475,0.1522038,-50.85670471191406
SMA02943-D02_20240331_131807.wav,150.0,20240331_132037,20240331_132037.flac,0.036702443,0.04293557,0.011244312,0.048297875,0.004367339,0.0005505628,0.11459282,0.04293557,0.048297875,0.11459282,-43.26963806152344
SMA02943-D02_20240331_131807.wav,180.0,20240331_132107,20240331_132107.flac,0.75584793,0.82299733,0.00093293015,0.0031189406,0.011382112,0.00047111197,0.127807,0.82299733,0.0031189406,0.127807,-37.66477584838867
SMA02943-D02_20240331_131807.wav,210.0,20240331_132137,20240331_132137.flac,0.045784198,0.12955809,0.0036276493,0.018947618,0.03199696,0.00042388032,0.7704747,0.12955809,0.018947618,0.7704747,-34.5263671875
SMA02943-D02_20240331_131807.wav,240.0,20240331_132207,20240331_132207.flac,0.0020576604,0.0030620368,0.0014337089,0.012026055,0.016520955,0.0043671066,0.027585717,0.0030620368,0.012026055,0.027585717,-50.548561096191406
SMA02943-D02_20240331_131807.wav,270.0,20240331_132237,20240331_132237.flac,0.0021082477,0.003214655,0.006444743,0.010270477,0.0073699965,0.0022850565,0.046829395,0.003214655,0.010270477,0.046829395,-49.34691619873047
SMA02943-D02_20240331_131807.wav,300.0,20240331_132307,20240331_132307.flac,0.022950811,0.043220244,0.007637373,0.049414627,0.007929035,0.0005561035,0.019288912,0.043220244,0.049414627,0.019288912,-45.55638885498047
SMA02943-D02_20240331_131807.wav,330.0,20240331_132337,20240331_132337.flac,0.020367375,0.05632702,0.006464237,0.010382149,0.0015136718,0.00014839691,0.04506251,0.05632702,0.010382149,0.04506251,-43.755218505859375
SMA02943-D02_20240331_131807.wav,360.0,20240331_132407,20240331_132407.flac,0.022071948,0.046748318,0.024586314,0.062860124,0.002410403,0.00039531247,0.03253491,0.046748318,0.062860124,0.03253491,-41.888275146484375
SMA02943-D02_20240331_131807.wav,390.0,20240331_132437,20240331_132437.flac,0.06982837,0.06859281,0.017051637,0.057592593,0.0017722556,0.00021918755,0.022702847,0.06982837,0.057592593,0.022702847,-40.16775131225586
SMA02943-D02_20240331_131807.wav,420.0,20240331_132507,20240331_132507.flac,0.021509953,0.023770874,0.018786589,0.05535143,0.0014708932,0.0002372113,0.028872965,0.023770874,0.05535143,0.028872965,-38.3842887878418
